case_id,case_number,is_911_call,problem,primary_offense,date,latitude,longitude,city_id,precinct_id,neighborhood_id,police_force_id,year,month,day,hour
17086,16-079088,No,Fight ,FORCE,20160307,44.981648,-93.273116,0,1,1,17085,2016,03,07,2
17087,16-104643,No,Overdose-Accidental ,PINJEQ,20160325,44.963322,-93.271484,0,5,39,17086,2016,03,25,19
17088,16-129752,Yes,Fight ,DASLT3,20160413,44.984623,-93.30319399999999,0,2,2,17087,2016,04,13,23
17089,16-146512,No,Motor Vehicle Chase ,FLEE,20160426,44.962607,-93.248696,0,4,5,17088,2016,04,26,2
17090,16-161587,No,Disturbance ,DISCON,20160506,44.979626,-93.272499,0,1,1,17089,2016,05,06,22
17091,16-166504,No,Attempt Pick-Up ,RUNWAY,20160510,45.026649,-93.28807900000001,0,2,21,17090,2016,05,10,16
17092,16-181887,Yes,Unknown Wireless/Cell Phone,OBSTRU,20160521,44.98789,-93.303859,0,2,2,17091,2016,05,21,22
17093,16-183120,No,Burglary Dwlng In Progress ,OBSTRU,20160522,44.898738,-93.288282,0,5,84,17092,2016,05,22,21
17094,16-221760,No,Suspicious Person ,OBSTRU,20160619,44.981322999999996,-93.237849,0,3,36,17093,2016,06,19,2
17095,18-245035,Yes,Assault in Progress ,DISCON  ,20180722,44.980065,-93.271883,0,1,1,17094,2018,07,22,22
17096,18-268059,No,Disturbance ,FORCE   ,20180810,44.979626,-93.272499,0,1,1,17095,2018,08,10,0
17097,18-270630,Yes,Assault in Progress ,OBSTRU  ,20180812,44.949978,-93.30080500000001,0,5,42,17096,2018,08,12,2
17098,18-279249,No,Check the Welfare ,DISCON  ,20180819,44.949609,-93.29827399999999,0,5,33,17097,2018,08,19,1
17099,18-279975,Yes,Assault in Progress ,NARC    ,20180819,45.011332,-93.291071,0,2,9,17098,2018,08,19,19
17100,18-280301,No,Miscellaneous ,FORCE   ,20180820,44.981648,-93.273116,0,1,1,17099,2018,08,20,2
17101,18-291073,No,Traffic Law Enforcement ,DWI     ,20180829,44.94761,-93.23000400000001,0,4,46,17100,2018,08,29,2
17102,18-294812,Yes,Suspicious Person ,CIC     ,20180901,45.017683,-93.245565,0,3,3,17101,2018,09,01,2
17103,18-315498,No,Traffic Law Enforcement ,WT      ,20180918,44.98115,-93.308317,0,2,29,17102,2018,09,18,0
17104,17-007354,Yes,Unknown Trouble ,FORCE,20170107,44.962719,-93.297533,0,5,56,17103,2017,01,07,1
17105,17-027094,Yes,Person with a Gun ,DISCON,20170123,45.004039,-93.308476,0,2,31,17104,2017,01,23,21
17106,17-031893,No,Assault in Progress ,ROBPER,20170127,44.977764,-93.265034,0,1,1,17105,2017,01,27,18
17107,17-065453,No,Assist EMS Personnel ,NARC,20170223,44.949203000000004,-93.289364,0,5,33,17106,2017,02,23,10
17108,17-098729,Yes,Domestic Abuse-In Progress ,OBSTRU,20170320,45.001484999999995,-93.283417,0,2,9,17107,2017,03,20,17
17109,17-101046,Yes,Prowler ,BURGD,20170322,44.954026,-93.21529100000001,0,4,85,17108,2017,03,22,11
17110,17-106257,Yes,Unknown Trouble ,ASLT2,20170326,44.948353000000004,-93.270949,0,4,40,17109,2017,03,26,2
17111,17-115990,No,Robbery of Person ,ROBPAG,20170401,44.983492,-93.235206,0,3,36,17110,2017,04,01,22
17112,17-124164,No,Assist Other Agency ,FIMPRS,20170407,44.898706,-93.22418499999999,0,4,20,17111,2017,04,07,20
17113,17-137048,No,Chase on Foot ,FLEEFT,20170416,44.948347,-93.278808,0,5,16,17112,2017,04,16,20
17114,17-151996,No,Sound of Shots Fired ,ASLT2,20170427,44.952851,-93.24865,0,4,13,17113,2017,04,27,0
17115,17-157758,Yes,Disturbance ,ASLT4,20170501,44.97606,-93.274885,0,1,1,17114,2017,05,01,19
17116,17-173567,No,Traffic Law Enforcement ,DAS,20170512,44.972597,-93.285652,0,1,18,17115,2017,05,12,23
17117,17-181676,No,Chase on Foot ,NARC,20170518,44.951006,-93.255022,0,4,4,17116,2017,05,18,23
17118,17-186936,Yes,Fight ,DISCON,20170522,44.979186999999996,-93.27310899999999,0,1,1,17117,2017,05,22,23
17119,17-193048,Yes,Sound of Shots Fired ,OBSTRU,20170526,45.026703999999995,-93.295674,0,2,21,17118,2017,05,26,22
17120,17-196810,No,Fight ,FORCE,20170529,44.979626,-93.272499,0,1,1,17119,2017,05,29,20
17121,17-205924,No,Disturbance ,OBSTRU,20170605,44.979986,-93.274284,0,1,1,17120,2017,06,05,2
17122,17-216340,No,Domestic ,OBSTRU,20170612,45.015933000000004,-93.305717,0,2,17,17121,2017,06,12,5
17123,17-232443,Yes,Assault in Progress ,OBSTRU,20170623,44.909906,-93.21646899999999,0,4,55,17122,2017,06,23,3
17124,17-266055,No,Fight ,DISCON,20170716,44.976808,-93.276431,0,1,1,17123,2017,07,16,1
17125,17-277261,Yes,Assault in Progress ,FORCE,20170723,44.999148,-93.291816,0,2,2,17124,2017,07,23,19
17126,17-295279,No,Fight ,FORCE,20170805,44.980065,-93.271883,0,1,1,17125,2017,08,05,2
17127,17-341851,Yes,Crim Sex Conduct/Report ,CSCR,20170907,44.972367999999996,-93.26312,0,1,44,17126,2017,09,07,13
17128,15-216211,Yes,Domestic Abuse-In Progress ,DASLT3,20150613,45.01234,-93.309511,0,2,12,17127,2015,06,13,16
17129,15-222764,No,Fight ,FORCE,20150618,44.980808,-93.27314100000001,0,1,1,17128,2015,06,18,2
17130,15-226879,No,Unknown Trouble ,FIREWK,20150620,45.017681,-93.298107,0,2,17,17129,2015,06,20,19
17131,15-237024,Yes,Fight ,FORCE,20150627,44.978339,-93.27106500000001,0,1,1,17130,2015,06,27,20
17132,15-239941,No,Traffic Law Enforcement ,ASLT4,20150629,44.945665999999996,-93.28303199999999,0,5,16,17131,2015,06,29,23
17133,15-246276,Yes,Shooting ,NVA,20150704,44.999134999999995,-93.286823,0,2,2,17132,2015,07,04,2
17134,15-252127,Yes,Fight ,DISCON,20150708,44.948365,-93.254413,0,4,27,17133,2015,07,08,16
17135,15-258858,Yes,Emotionally Disturb Person ,ASLT2,20150713,44.960712,-93.269385,0,4,45,17134,2015,07,13,11
17136,15-265325,Yes,Personal Injury Accident ,OBSTRU,20150717,44.980833000000004,-93.27195999999999,0,1,1,17135,2015,07,17,17
17137,15-265831,Yes,Fight ,OBSTRU,20150717,44.936833,-93.27663000000001,0,5,49,17136,2015,07,17,22
17138,15-297452,Yes,Domestic Abuse-In Progress ,911INT,20150808,45.034425,-93.316216,0,2,60,17137,2015,08,08,17
17139,15-306698,Yes,Suspicious Person ,OBSTRU,20150815,44.952783000000004,-93.234702,0,4,46,17138,2015,08,15,0
17140,18-323887,Yes,Overdose-Accidental ,ASLT4   ,20180924,44.943836,-93.255018,0,4,27,17139,2018,09,24,22
17141,18-338113,No,Disturbance ,DISCON  ,20181007,44.980009,-93.236171,0,3,36,17140,2018,10,07,2
17142,18-344131,No,Paramedic Needs Help ,ASLT4   ,20181012,44.897869,-93.277465,0,5,84,17141,2018,10,12,22
17143,18-346703,Yes,Person with a Weapon ,DASLT5  ,20181015,44.979626,-93.272499,0,1,1,17142,2018,10,15,16
17144,18-377865,Yes,Unwanted Person ,NARC    ,20181113,44.975466,-93.259606,0,1,25,17143,2018,11,13,4
17145,18-417311,No,Disturbance ,FORCE   ,20181223,44.979986,-93.274284,0,1,1,17144,2018,12,23,1
17146,19-006304,No,Suspicious Person ,TRSPAS  ,20190107,44.969762,-93.274999,0,1,18,17145,2019,01,07,12
17147,19-012273,Yes,Unknown Wireless/Cell Phone,DASLT5  ,20190113,44.98531,-93.30829200000001,0,2,2,17146,2019,01,13,2
17148,19-031330,Yes,Damage Property-In Progress,NARC    ,20190201,44.976944,-93.27819699999999,0,1,1,17147,2019,02,01,23
17149,16-231134,No,Prowler ,POSDPA,20160625,45.002573999999996,-93.278802,0,2,9,17148,2016,06,25,17
17150,16-234172,Yes,Disturbance ,NARC,20160627,45.001385,-93.312051,0,2,31,17149,2016,06,27,21
17151,16-249870,No,Fight ,ASLT4,20160709,44.981648,-93.273116,0,1,1,17150,2016,07,09,2
17152,16-252134,No,Disturbance ,DISCON,20160711,44.981648,-93.273116,0,1,1,17151,2016,07,11,2
17153,16-254744,No,Fight ,FORCE,20160713,44.979626,-93.272499,0,1,1,17152,2016,07,13,2
17154,16-261205,No,Suspicious Person ,FORCE,20160718,44.967890999999995,-93.277816,0,1,18,17153,2016,07,18,4
17155,16-294795,No,Fight ,DISCON,20160813,44.980833000000004,-93.27195999999999,0,1,1,17154,2016,08,13,2
17156,16-318492,Yes,Fight ,FORCE,20160831,44.960916,-93.29308499999999,0,5,56,17155,2016,08,31,22
17157,16-331604,Yes,Domestic Abuse-In Progress ,OBSTRU,20160911,45.014358,-93.23218,0,3,3,17156,2016,09,11,0
17158,16-340802,No,Disturbance ,FORCE,20160918,44.979986,-93.274284,0,1,1,17157,2016,09,18,2
17159,16-348105,No,On Site ,FORCE,20160924,44.98081,-93.259842,0,1,1,17158,2016,09,24,2
17160,16-351275,Yes,Person with a Weapon ,ASLT4,20160926,44.982137,-93.269013,0,1,1,17159,2016,09,26,19
17161,13-344081,No,Suspicious Vehicle ,ASLT4,20131016,44.955537,-93.2518,0,4,13,17160,2013,10,16,15
17162,13-352634,No,Officer Needs Help ,NARC,20131023,44.94836,-93.260768,0,4,27,17161,2013,10,23,16
17163,13-357246,No,Disturbance ,OBSTRU,20131027,44.948811,-93.29827900000001,0,5,33,17162,2013,10,27,2
17164,13-392605,No,Suspicious Vehicle ,DISARM,20131125,44.922345,-93.277936,0,5,49,17163,2013,11,25,2
17165,13-411294,No,Unknown Trouble ,911INT,20131211,44.970061,-93.266933,0,1,44,17164,2013,12,11,23
17166,13-420645,Yes,Fight ,OBSTRU,20131220,44.980065,-93.271883,0,1,1,17165,2013,12,20,2
17167,13-426946,No,Traffic Law Enforcement ,WEAP,20131226,44.998944,-93.297169,0,2,2,17166,2013,12,26,12
17168,14-013294,Yes,Unknown Trouble ,OBSTRU,20140113,45.00203,-93.286465,0,2,9,17167,2014,01,13,21
17169,14-044457,No,Suspicious Person ,TRSPAS,20140210,44.999685,-93.287989,0,2,9,17168,2014,02,10,18
17170,14-066398,No,Unknown Trouble ,OBSTRU,20140302,44.947790999999995,-93.233184,0,4,46,17169,2014,03,02,1
17171,14-080916,Yes,Suspicious Vehicle ,NARC,20140314,44.936372,-93.237196,0,4,53,17170,2014,03,14,0
17172,14-093004,Yes,Unwanted Person ,OBSTRU,20140324,44.952844,-93.281322,0,5,45,17171,2014,03,24,0
17173,14-275408,No,Traffic Law Enforcement ,FLEEFT,20140806,45.00205,-93.29258100000001,0,2,9,17172,2014,08,06,7
17174,14-289849,No,Traffic Law Enforcement ,OBSTRU,20140817,45.025746999999996,-93.288709,0,2,21,17173,2014,08,17,1
17175,14-298951,Yes,Fight ,DAMPRP,20140823,44.956503000000005,-93.24458,0,4,13,17174,2014,08,23,19
17176,14-320494,Yes,Person with a Weapon ,DASLT2,20140909,45.012462,-93.286425,0,2,9,17175,2014,09,09,3
17177,14-326221,Yes,Person with a Weapon ,ASLT4,20140913,44.964238,-93.268909,0,4,5,17176,2014,09,13,21
17178,14-330191,No,Motor Vehicle Chase ,FLEE,20140917,44.926925,-93.244163,0,4,53,17177,2014,09,17,3
17179,14-335911,No,Fight ,OBSTRU,20140921,44.939559,-93.26192900000001,0,4,27,17178,2014,09,21,19
17180,14-345872,No,Assist EMS Personnel ,CIC,20140928,45.008648,-93.294312,0,2,9,17179,2014,09,28,23
17181,14-357514,Yes,Theft ,AUTOTH,20141008,45.013232,-93.306344,0,2,12,17180,2014,10,08,12
17182,14-364685,No,Suspicious Vehicle ,OBSTRU,20141014,45.014911,-93.288656,0,2,58,17181,2014,10,14,0
17183,14-370155,No,Suspicious Person ,OBSTRU,20141018,44.980065,-93.271883,0,1,1,17182,2014,10,18,1
17184,14-371428,No,Loud Party ,ASLT4,20141019,44.984688,-93.23334799999999,0,3,36,17183,2014,10,19,0
17185,17-278437,No,Officer Needs Help ,ASLT4,20170724,45.00278,-93.30282700000001,0,2,12,17184,2017,07,24,15
17186,17-302913,No,Suspicious Person ,OBSTRU,20170810,44.959122,-93.294235,0,5,42,17185,2017,08,10,21
17187,17-307853,Yes,Attempt Pick-Up ,WT,20170814,45.035449,-93.311376,0,2,60,17186,2017,08,14,18
17188,17-325159,No,Assist EMS Personnel ,CIC,20170826,44.90266,-93.217814,0,4,32,17187,2017,08,26,23
17189,17-335745,No,Suspicious Person ,DISCON,20170903,44.982469,-93.27195400000001,0,1,1,17188,2017,09,03,2
17190,17-354862,No,Fight ,ASLT5,20170916,44.947790999999995,-93.233184,0,4,46,17189,2017,09,16,1
17191,17-377283,No,Fight ,FORCE,20171001,44.949609,-93.29827399999999,0,5,33,17190,2017,10,01,1
17192,17-388541,No,Fight ,DISCON,20171009,44.979986,-93.274284,0,1,1,17191,2017,10,09,1
17193,17-421491,Yes,Emotionally Disturb Person ,CIC,20171101,45.024864,-93.29186,0,2,21,17192,2017,11,01,19
17194,17-425721,Yes,Missing Person ,ASLT4,20171105,44.95194,-93.265814,0,4,40,17193,2017,11,05,1
17195,17-432257,No,Fight ,FORCE,20171110,44.929603,-93.232119,0,4,53,17194,2017,11,10,11
17196,17-435744,No,Suspicious Vehicle ,DAR,20171113,44.987233,-93.294104,0,2,48,17195,2017,11,13,13
17197,17-016553,Yes,Emotionally Disturb Person ,DAMPRP,20170114,45.015941,-93.306983,0,2,17,17196,2017,01,14,20
17198,17-033604,No,Disturbance ,FORCE,20170129,44.980065,-93.271883,0,1,1,17197,2017,01,29,2
17199,17-063717,Yes,Domestic Abuse-In Progress ,TFPER,20170221,44.94045,-93.25244,0,4,27,17198,2017,02,21,23
17200,17-083810,No,Motor Vehicle Chase ,FLEE,20170309,45.043901,-93.285554,0,2,24,17199,2017,03,09,10
17201,17-105040,Yes,Unwanted Person ,OBSTRU,20170325,44.965522,-93.220559,0,3,23,17200,2017,03,25,3
17202,17-116837,No,Suspicious Vehicle ,OBSTRU,20170402,45.032503000000005,-93.293226,0,2,21,17201,2017,04,02,17
17203,17-147908,Yes,Disturbance ,WT,20170424,44.894306,-93.26717099999999,0,4,59,17202,2017,04,24,9
17204,17-164106,Yes,Poss Personal Injury Acc ,PD,20170506,44.959126,-93.255569,0,4,4,17203,2017,05,06,4
17205,17-182383,No,Traffic Law Enforcement ,MJINMV,20170519,45.01866,-93.308898,0,2,38,17204,2017,05,19,13
17206,17-207251,No,Traffic Law Enforcement ,NARC,20170605,45.012669,-93.247341,0,3,41,17205,2017,06,05,22
17207,17-215192,No,Suspicious Person ,OBSTRU,20170611,44.981365000000004,-93.213687,0,3,61,17206,2017,06,11,1
17208,17-218836,Yes,Null,CIC,20170613,44.973661,-93.227903,0,3,81,17207,2017,06,13,20
17209,19-153953,No,Check the Welfare ,ASLT4   ,20190530,44.990518,-93.228213,0,3,61,17208,2019,05,30,20
17210,19-161572,Yes,Unwanted Person ,ASLT4   ,20190606,44.960913,-93.287378,0,5,45,17209,2019,06,06,2
17211,19-167529,No,Null,BAITV   ,20190611,44.98686,-93.238793,0,8,36,17210,2019,06,11,3
17212,19-187106,No,Null,OBSTRU  ,20190628,0.0,0.0,0,9,15,17211,2019,06,28,0
17213,19-196230,No,Emotionally Disturb Person ,THEFT   ,20190705,45.032605,-93.255521,0,3,77,17212,2019,07,05,16
17214,19-196230,No,Emotionally Disturb Person ,THEFT   ,20190705,45.032605,-93.255521,0,3,77,17213,2019,07,05,16
17215,19-198640,Yes,Domestic Abuse-In Progress ,DASLT5  ,20190707,45.014044,-93.295587,0,2,17,17214,2019,07,07,20
17216,19-205093,No,Suspicious Person ,OBSTRU  ,20190713,44.976808,-93.276431,0,1,1,17215,2019,07,13,2
17217,14-320260,Yes,Sound of Shots Fired ,ASLT2,20140908,45.018578999999995,-93.297477,0,2,17,17216,2014,09,08,22
17218,14-326221,Yes,Person with a Weapon ,ASLT4,20140913,44.964238,-93.268909,0,4,5,17217,2014,09,13,21
17219,14-326701,Yes,Fight ,DAMPRP,20140914,44.984107,-93.272736,0,1,1,17218,2014,09,14,3
17220,14-334620,No,Suspicious Vehicle ,POSDPA,20140920,44.961813,-93.251092,0,4,5,17219,2014,09,20,18
17221,13-189103,Yes,Assault in Progress ,OBSTRU,20130615,45.039359999999995,-93.292716,0,2,24,17220,2013,06,15,20
17222,13-189254,No,Traffic Law Enforcement ,FLEE,20130615,44.944978000000006,-93.269628,0,4,8,17221,2013,06,15,22
17223,13-199575,No,Suspicious Person ,OBSTRU,20130623,44.960908,-93.26424499999999,0,4,40,17222,2013,06,23,18
17224,13-203355,No,Suspicious Person ,OBSTRU,20130626,45.020328000000006,-93.291184,0,2,58,17223,2013,06,26,17
17225,13-219992,No,Suspicious Person ,NARC,20130709,44.946606,-93.287482,0,5,16,17224,2013,07,09,23
17226,13-230948,Yes,Emotionally Disturb Person ,HLTWEL,20130718,45.015875,-93.245561,0,3,3,17225,2013,07,18,9
17227,13-234673,No,Suspicious Person ,PRIORI,20130721,44.978407000000004,-93.278819,0,1,1,17226,2013,07,21,0
17228,13-266329,Yes,Domestic Abuse-In Progress ,OBSTRU,20130815,44.960032,-93.277836,0,5,45,17227,2013,08,15,2
17229,13-282288,Yes,Unknown Trouble ,CIC,20130827,44.948811,-93.29827900000001,0,5,33,17228,2013,08,27,22
17230,13-325240,No,Unknown Trouble ,FLEEFT,20131002,44.946674,-93.263288,0,4,8,17229,2013,10,02,11
17231,13-330270,No,Fight ,FORCE,20131006,44.971325,-93.247134,0,1,6,17230,2013,10,06,2
17232,13-353377,Yes,Disturbance ,OBSTRU,20131024,45.023084999999995,-93.29688900000001,0,2,17,17231,2013,10,24,4
17233,16-384205,No,Disturbance ,DISCON,20161023,44.981648,-93.273116,0,1,1,17232,2016,10,23,2
17234,16-393138,No,Assist EMS Personnel ,FORCE,20161030,45.000240000000005,-93.284446,0,2,9,17233,2016,10,30,2
17235,16-406950,Yes,Emotionally Disturb Person ,CIC,20161109,44.938659,-93.26255,0,4,27,17234,2016,11,09,23
17236,16-437363,Yes,Domestic Abuse-In Progress ,RORDER,20161205,44.939551,-93.23236800000001,0,4,75,17235,2016,12,05,16
17237,16-459639,No,Unwanted Person ,ASLT4,20161224,44.949609,-93.29827399999999,0,5,33,17236,2016,12,24,0
17238,16-466362,Yes,Fight ,FORCE,20161230,44.980781,-93.27429599999999,0,1,1,17237,2016,12,30,2
17239,17-030294,Yes,Unwanted Person ,OBSTRU,20170126,44.956428,-93.27786400000001,0,5,45,17238,2017,01,26,12
17240,17-046285,Yes,Kidnapping/Abduction ,DISCON,20170208,45.014106,-93.301911,0,2,17,17239,2017,02,08,20
17241,17-046715,Yes,Unwanted Person ,NARC,20170209,44.980804,-93.275396,0,1,1,17240,2017,02,09,5
17242,17-055227,Yes,Unknown Trouble ,CIC,20170215,44.995776,-93.292582,0,2,2,17241,2017,02,15,15
17243,17-067763,No,Traffic Law Enforcement ,WEAP,20170224,44.956437,-93.288038,0,5,45,17242,2017,02,24,23
17244,17-078261,No,Fight ,DISCON,20170305,44.979626,-93.272499,0,1,1,17243,2017,03,05,2
17245,15-213389,No,Fight ,FLEEFT,20150611,44.962732,-93.25395999999999,0,4,5,17244,2015,06,11,19
17246,15-217219,No,Unknown Trouble ,DASTR,20150614,44.949646,-93.295726,0,5,33,17245,2015,06,14,2
17247,15-237608,No,Suspicious Vehicle ,OBSTRU,20150628,44.995513,-93.24733499999999,0,3,36,17246,2015,06,28,2
17248,15-247702,No,Domestic Abuse-In Progress ,911INT,20150705,44.95151,-93.258831,0,4,4,17247,2015,07,05,3
17249,15-266186,No,Suspicious Person ,DISCON,20150718,44.979968,-93.273166,0,1,1,17248,2015,07,18,2
17250,15-269721,Yes,Person with a Gun ,NARC,20150720,45.002004,-93.313327,0,2,31,17249,2015,07,20,19
17251,15-271827,No,Suspicious Person ,NARC,20150722,45.012688,-93.293065,0,2,9,17250,2015,07,22,3
17252,15-284717,No,Traffic Law Enforcement ,ASLT4,20150730,45.013133,-93.294957,0,2,12,17251,2015,07,30,23
17253,15-287891,No,Check the Welfare ,TRSPAS,20150802,44.979626,-93.272499,0,1,1,17252,2015,08,02,0
17254,15-301960,Yes,Slumper ,FLEEFT,20150811,44.942130999999996,-93.28139,0,5,16,17253,2015,08,11,23
17255,15-318848,No,Suspicious Person ,FORCE,20150824,44.980833000000004,-93.27195999999999,0,1,1,17254,2015,08,24,1
17256,15-330991,Yes,Domestic Abuse-In Progress ,BURGD,20150901,44.953015,-93.27408299999999,0,5,45,17255,2015,09,01,22
17257,16-306095,No,Disturbance ,FORCE,20160822,44.981648,-93.273116,0,1,1,17256,2016,08,22,2
17258,16-318492,Yes,Fight ,FORCE,20160831,44.960916,-93.29308499999999,0,5,56,17257,2016,08,31,22
17259,16-337711,Yes,Domestic with Weapons ,DASLT5,20160915,45.048501,-93.3106,0,2,19,17258,2016,09,15,21
17260,16-353645,No,Business Check ,OBSTRU,20160928,44.977582,-93.275347,0,1,1,17259,2016,09,28,18
17261,16-368951,Yes,Check the Welfare ,CIC,20161011,44.963397,-93.231215,0,4,7,17260,2016,10,11,0
17262,16-375508,No,Disturbance ,DISCON,20161016,44.981648,-93.273116,0,1,1,17261,2016,10,16,3
17263,16-405231,Yes,Unknown Wireless/Cell Phone,NARC,20161108,44.931403,-93.276623,0,5,49,17262,2016,11,08,18
17264,16-408327,Yes,Domestic Abuse-In Progress ,DASLT5,20161111,45.003313,-93.312037,0,2,31,17263,2016,11,11,1
17265,16-410805,No,Disturbance ,DISCON,20161113,44.980808,-93.27314100000001,0,1,1,17264,2016,11,13,2
17266,16-442860,No,Fight ,DISCON,20161210,44.980065,-93.271883,0,1,1,17265,2016,12,10,2
17267,16-459699,No,Fight ,FORCE,20161224,44.948366,-93.29700799999999,0,5,33,17266,2016,12,24,1
17268,16-459825,Yes,Attempt Pick-Up ,ASLT4,20161224,44.956441,-93.254971,0,4,4,17267,2016,12,24,4
17269,11-232306,No,Assist Other Agency ,FLEE,20110806,44.999703000000004,-93.294107,0,2,12,17268,2011,08,06,19
17270,11-240772,Yes,Unknown Trouble ,AOA,20110813,44.916855,-93.287018,0,5,62,17269,2011,08,13,21
17271,11-242561,No,Suspicious Person ,DISCON,20110815,44.962701,-93.263192,0,4,5,17270,2011,08,15,14
17272,11-245677,No,Suspicious Person ,FORCE,20110818,44.981536,-93.23678000000001,0,3,36,17271,2011,08,18,1
17273,11-249477,Yes,Suspected Hazard ,INFO,20110821,44.971539,-93.276738,0,1,18,17272,2011,08,21,5
17274,11-257976,No,Fight ,ASLT5,20110828,44.981654999999996,-93.271963,0,1,1,17273,2011,08,28,0
17275,11-271097,No,Fight ,ASLT5,20110908,44.963327,-93.277813,0,5,39,17274,2011,09,08,14
17276,11-296253,No,On Site ,AOA,20110930,44.980065,-93.271883,0,1,1,17275,2011,09,30,23
17277,11-302839,No,Disturbance ,FLEEFT,20111006,44.978392,-93.274222,0,1,1,17276,2011,10,06,23
17278,11-327979,No,Suspicious Person ,DISCON,20111029,44.979986,-93.274284,0,1,1,17277,2011,10,29,21
17279,11-331019,Yes,Suspicious Vehicle ,DAR,20111101,45.018601000000004,-93.300009,0,2,17,17278,2011,11,01,22
17280,11-339900,No,Person with a Gun ,OBSTRU,20111110,44.945642,-93.253757,0,4,27,17279,2011,11,10,16
17281,16-454573,No,Assist EMS Personnel ,ASLT4,20161220,44.973099,-93.22869200000001,0,3,81,17280,2016,12,20,1
17282,16-459825,Yes,Attempt Pick-Up ,ASLT4,20161224,44.956441,-93.254971,0,4,4,17281,2016,12,24,4
17283,16-468764,Yes,Fight ,DISCON,20161231,44.987111,-93.275594,0,1,51,17282,2016,12,31,23
17284,17-012118,Yes,Domestic ,OBSTRU,20170111,44.994678,-93.299425,0,2,2,17283,2017,01,11,11
17285,17-037404,Yes,Down Outside-One w/Fire ,ASLT4,20170201,44.962973,-93.287968,0,5,39,17284,2017,02,01,15
17286,17-050625,No,Fight ,DISCON,20170211,44.977582,-93.275347,0,1,1,17285,2017,02,11,22
17287,17-058943,Yes,Person with a Gun ,FLEEFT,20170218,44.957217,-93.24485200000001,0,4,13,17286,2017,02,18,2
17288,17-086518,No,Suspicious Vehicle ,RECVEH,20170311,44.948355,-93.282185,0,5,16,17287,2017,03,11,1
17289,17-096035,No,Assist EMS Personnel ,OBSTRU,20170318,44.953733,-93.27279,0,5,45,17288,2017,03,18,16
17290,17-108478,Yes,Theft ,OBSTRU,20170327,44.976774,-93.27736,0,1,1,17289,2017,03,27,21
17291,17-116117,Yes,Domestic Abuse-In Progress ,CIC,20170401,44.939541999999996,-93.249269,0,4,27,17290,2017,04,01,23
17292,17-124619,No,Fight ,PRIORI,20170408,44.981648,-93.273116,0,1,1,17291,2017,04,08,1
17293,19-039299,Yes,Assault in Progress ,OBSTRU  ,20190209,44.960916,-93.29308499999999,0,5,56,17292,2019,02,09,23
