subject_id,race,sex,age,has_injury,role,role_number,resistance
19775,Black,Male,32,Yes,OT,1,Tensed
19776,Black,Male,22,Yes,A,1,Commission of Crime
19777,Black,Male,21,No,S,1,Tensed
19778,Black,Male,23,No,A,1,Commission of Crime
19779,White,Female,39,,A,1,Tensed
19780,Black,Male,0,,OT,2,Commission of Crime
19781,Black,Male,0,,INVOLVED,1,Verbal Non-Compliance                                                          
19782,Black,Male,32,Yes,ARRESTEE,1,Commission of a Crime                                                          
19783,Native American,Male,50,No,ARRESTEE,1,Null
19784,Unknown,Male,22,,ARRESTEE,1,Commission of a Crime                                                          
19785,White,Male,45,Yes,ARRESTEE,1,Tensed                                                                         
19786,White,Female,39,,SUSPECT,1,Verbal Non-Compliance                                                          
19787,Unknown,Unknown,0,,SUSPECT,1,Assaulted Officer                                                              
19788,Black,Male,32,No,ARRESTEE,1,Other                                                                          
19789,Black,Male,47,,SUSPECT,1,Fled on Foot                                                                   
19790,White,Female,38,,PIC,1,Other                                                                          
19791,White,Male,24,Yes,SUBJECT,1,Tensed                                                                         
19792,Black,Male,31,,ARRESTEE,1,Null
19793,Black,Male,21,No,Citee,1,Commission of a Crime                                                          
19794,Black,Male,29,,ARRESTEE,1,Other                                                                          
19795,White,Male,36,,PIC,1,Other                                                                          
19796,Black,Male,41,,ARRESTEE,1,Fled on Foot                                                                   
19797,Black,Male,46,,ARRESTEE,1,Fled on Foot                                                                   
19798,Black,Male,26,No,S,1,Commission of Crime
19799,Black,Male,19,No,A,1,Commission of Crime
19800,Black,Male,34,No,A,1,Fled in Vehicle
19801,White,Male,21,,OT,1,Verbal Non-Compliance
19802,Other / Mixed Race,Male,20,,V,1,Tensed
19803,not recorded,Null,0,No,OT,1,Verbal Non-Compliance
19804,Black,Female,25,,OT,1,Verbal Non-Compliance
19805,Black,Male,33,No,A,1,Fled on Foot
19806,Black,Male,33,,A,1,Tensed
19807,White,Male,28,Yes,A,2,Commission of Crime
19808,Black,Male,51,Yes,A,1,Commission of Crime
19809,Black,Male,38,Yes,A,1,Commission of Crime
19810,White,Male,32,,ARRESTEE,1,Other                                                                          
19811,Black,Male,26,,SUSPECT,1,Null
19812,White,Male,42,,ARRESTEE,1,Null
19813,Black,Female,32,,ARRESTEE,3,Null
19814,White,Female,54,,ARRESTEE,1,Null
19815,Black,Male,66,,ARRESTEE,2,Null
19816,Native American,Male,43,,ARRESTEE,1,Null
19817,Black,Male,30,,ARRESTEE,1,Tensed                                                                         
19818,Black,Male,32,,ARRESTEE,1,Verbal Non-Compliance                                                          
19819,Native American,Male,47,,SUSPECT,1,Null
19820,Black,Male,39,,ARRESTEE,1,Null
19821,Black,Male,22,Yes,A,1,Assaulted Officer
19822,Black,Male,31,No,A,1,Tensed
19823,Black,Male,16,No,A,1,Verbal Non-Compliance
19824,White,Male,42,Yes,A,1,Verbal Non-Compliance
19825,Black,Male,19,Yes,A,1,Fled on Foot
19826,White,Male,32,Yes,S,1,Commission of Crime
19827,White,Male,41,Yes,A,1,Tensed
19828,Native American,Male,51,No,OT,1,Tensed
19829,Black,Male,35,Yes,A,1,Fled on Foot
19830,Native American,Male,36,No,W,1,Commission of Crime
19831,Black,Male,0,,S,1,Commission of Crime
19832,White,Male,38,Yes,OT,1,Tensed
19833,Black,Male,15,,Citee,1,Fled on Foot                                                                   
19834,White,Male,42,,ARRESTEE,1,Tensed                                                                         
19835,Black,Male,34,,ARRESTEE,1,Verbal Non-Compliance                                                          
19836,Black,Female,44,,ARRESTEE,2,Fled in a Vehicle                                                              
19837,White,Male,60,,OTHER,1,Assaulted Officer                                                              
19838,Black,Male,55,,ARRESTEE,1,Assaulted Officer                                                              
19839,Black,Male,38,,ARRESTEE,1,Tensed                                                                         
19840,White,Male,24,,ARRESTEE,1,Tensed                                                                         
19841,Black,Male,39,Yes,SP,1,Tensed
19842,not recorded,Female,27,No,S,1,Fled on Foot
19843,Black,Male,36,No,A,1,Unspecified
19844,Black,Male,21,,S,1,Verbal Non-Compliance
19845,White,Female,26,No,S,1,Unspecified
19846,Unknown,Male,0,,SUSPECT,1,Commission of a Crime                                                          
19847,Black,Male,0,,INVOLVED,1,Other                                                                          
19848,White,Male,44,,Citee,1,Fled on Foot                                                                   
19849,Unknown,Female,0,,SUSPECT,2,Verbal Non-Compliance                                                          
19850,White,Male,23,,SUBJECT,1,Commission of a Crime                                                          
19851,Unknown,Unknown,0,,SUSPECT,1,Commission of a Crime                                                          
19852,Black,Male,58,,PIC,1,Tensed                                                                         
19853,White,Male,36,,OT,1,Tensed
19854,Other / Mixed Race,Male,24,No,A,1,Tensed
19855,Black,Male,25,No,A,1,Verbal Non-Compliance
19856,Black,Male,27,Yes,A,1,Commission of Crime
19857,Black,Female,15,,S,1,Unspecified
19858,White,Male,42,Yes,A,1,Verbal Non-Compliance
19859,White,Male,26,No,A,2,Commission of Crime
19860,Black,Male,19,,A,1,Unspecified
19861,Black,Male,55,Yes,A,1,Assaulted Officer
19862,Black,Male,25,Yes,A,1,Commission of Crime
19863,Black,Male,43,,A,3,Unspecified
19864,Black,Male,45,Yes,A,1,Fled on Foot
19865,Black,Male,25,No,A,1,Commission of Crime
19866,White,Male,47,No,OT,1,Tensed
19867,Black,Male,26,Yes,A,1,Tensed
19868,Black,Male,35,No,A,1,Tensed
19869,Asian,Male,24,,A,1,Verbal Non-Compliance
19870,White,Female,20,,A,2,Commission of Crime
19871,White,Male,21,No,A,1,Assaulted Officer
19872,White,Male,43,No,A,1,Verbal Non-Compliance
19873,Black,Male,32,Yes,OT,1,Tensed
19874,White,Male,48,Yes,A,1,Tensed
19875,not recorded,Null,0,No,OT,15,Unspecified
19876,Other / Mixed Race,Male,23,,A,1,Verbal Non-Compliance
19877,White,Female,32,,ARRESTEE,1,Null
19878,Black,Male,47,,ARRESTEE,1,Null
19879,Black,Male,30,,INVOLVED,1,Null
19880,Native American,Male,29,,ARRESTEE,1,Null
19881,Black,Male,56,,ARRESTEE,1,Null
19882,Black,Male,23,,ARRESTEE,1,Commission of a Crime                                                          
19883,White,Female,38,,ARRESTEE,1,Null
19884,Native American,Female,25,,SUSPECT,1,Null
19885,Native American,Male,18,,ARRESTEE,3,Null
19886,Black,Male,18,,ARRESTEE,1,Other                                                                          
19887,White,Male,23,,SUBJECT,1,Tensed                                                                         
19888,Black,Male,37,,ARRESTEE,1,Commission of a Crime                                                          
19889,Native American,Male,27,,ARRESTEE,2,Fled on Foot                                                                   
19890,Black,Female,18,,ARRESTEE,1,Other                                                                          
19891,Black,Male,19,,ARRESTEE,1,Tensed                                                                         
19892,White,Male,23,,ARRESTEE,1,Fled on Foot                                                                   
19893,Unknown,Male,17,Yes,ARRESTEE,1,Tensed                                                                         
19894,Black,Male,25,No,ARRESTEE,1,Tensed                                                                         
19895,Unknown,Unknown,0,,SUBJECT,1,Commission of a Crime                                                          
19896,White,Male,49,,ARRESTEE,1,Tensed                                                                         
19897,Black,Female,0,,INVOLVED,2,Verbal Non-Compliance                                                          
19898,White,Female,27,Yes,PIC,1,Tensed                                                                         
19899,White,Male,32,,ARRESTEE,1,Tensed                                                                         
19900,White,Male,27,No,ARRESTEE,1,Other                                                                          
19901,Black,Male,14,,JUV-ARRESTEE,1,Fled on Foot                                                                   
19902,Unknown,Male,24,,ARRESTEE,1,Commission of a Crime                                                          
19903,Black,Male,23,No,A,1,Unspecified
19904,Black,Male,27,,A,1,Commission of Crime
19905,Black,Female,0,,S,1,Verbal Non-Compliance
19906,Black,Male,20,No,A,1,Tensed
19907,White,Male,53,Yes,S,1,Tensed
19908,White,Female,24,,OT,1,Verbal Non-Compliance
19909,not recorded,Female,27,No,S,1,Fled on Foot
19910,Black,Male,40,Yes,A,1,Tensed
19911,Black,Female,0,,S,1,Commission of Crime
19912,Native American,Male,25,,A,1,Tensed
19913,White,Male,44,Yes,A,1,Tensed
19914,Black,Male,23,,S,2,Commission of Crime
19915,Black,Male,20,,SUSPECT,1,Tensed                                                                         
19916,Black,Male,22,Yes,ARRESTEE,1,Fled on Foot                                                                   
19917,Black,Male,17,,ARRESTEE,1,Verbal Non-Compliance                                                          
19918,Black,Male,59,,PIC,1,Other                                                                          
19919,White,Male,32,Yes,SUSPECT,1,Assaulted Officer                                                              
19920,White,Male,49,,ARRESTEE,1,Fled on Foot                                                                   
19921,Black,Male,20,,ARRESTEE,1,Commission of a Crime                                                          
19922,Black,Male,45,Yes,ARRESTEE,1,Assaulted Officer                                                              
19923,White,Male,22,,ARRESTEE,1,Null
19924,White,Female,36,No,PV,1,Assaulted Officer
19925,White,Male,28,,S,1,Unspecified
19926,Black,Male,27,No,S,1,Tensed
19927,Black,Female,21,,S,1,Commission of Crime
19928,Black,Female,25,,S,1,Verbal Non-Compliance
19929,White,Male,25,,OTHER,1,Verbal Non-Compliance                                                          
19930,Black,Male,28,,ARRESTEE,1,Verbal Non-Compliance                                                          
19931,Black,Male,25,,ARRESTEE,1,Tensed                                                                         
19932,White,Female,16,,SUBJECT,1,Tensed                                                                         
19933,Black,Male,16,No,Citee,2,Null
19934,White,Male,42,,ARRESTEE,2,Assaulted Officer                                                              
19935,Black,Male,18,,VICT/ARRESTEE,2,Null
19936,Black,Male,0,,SUSPECT,1,Other                                                                          
19937,White,Male,42,,ARRESTEE,1,Tensed                                                                         
19938,Black,Male,62,,ARRESTEE,1,Tensed                                                                         
19939,White,Male,27,,OTHER,1,Fled on Foot                                                                   
19940,White,Male,60,,OTHER,1,Assaulted Officer                                                              
19941,Asian,Male,34,,OTHER,1,Verbal Non-Compliance                                                          
19942,White,Male,27,,INVOLVED,1,Assaulted Officer                                                              
19943,Black,Female,16,,A,1,Tensed
19944,Black,Male,32,Yes,A,1,Tensed
19945,Black,Male,20,No,A,1,Tensed
19946,White,Male,34,No,A,2,Commission of Crime
19947,Unknown,Unknown,15,,A,1,Tensed
19948,Black,Female,19,No,A,1,Unspecified
19949,Unknown,Male,21,,S,1,Unspecified
19950,Black,Male,51,,A,1,Assaulted Officer
19951,Black,Male,25,,S,1,Unspecified
19952,Black,Female,19,No,A,1,Tensed
19953,Native American,Female,37,No,A,1,Tensed
19954,White,Male,30,,S,1,Verbal Non-Compliance
19955,Native American,Female,31,Yes,A,1,Tensed
19956,Black,Male,24,Yes,A,1,Assaulted Officer
19957,Black,Male,29,,A,1,Unspecified
19958,Black,Male,20,,ARRESTEE,1,Tensed                                                                         
19959,Native American,Male,24,,SUBJECT,1,Tensed                                                                         
19960,White,Male,36,,OTHER,1,Fled on Foot                                                                   
19961,Black,Male,24,,OTHER,1,Verbal Non-Compliance                                                          
19962,Black,Male,23,Yes,ARRESTEE,1,Other                                                                          
19963,Black,Male,30,,SUSPECT,1,Verbal Non-Compliance                                                          
19964,Black,Male,25,Yes,ARRESTEE,1,Assaulted Officer                                                              
19965,Black,Female,32,,ARRESTEE,3,Tensed                                                                         
19966,Black,Male,15,,ARRESTEE,1,Tensed                                                                         
19967,Unknown,Male,17,,ARRESTEE,2,Null
19968,Black,Male,24,,ARRESTEE,1,Null
19969,Black,Male,76,,INVOLVED,6,Null
19970,Black,Male,22,,INVOLVED,1,Null
19971,Black,Female,16,,ARRESTEE,2,Null
19972,White,Male,31,,ARRESTEE,1,Null
19973,Black,Male,0,,INVOLVED,1,Null
19974,White,Male,28,,SUBJECT,1,Null
